pad_scraped,pad_Neighborhood,pad_Count Listings,pad_Med. Price/mo.,pad_Avg. Price/mo.,pad_Avg. Beds,pad_Med. Price/mo./Bed,pad_Avg. Price/mo./Bed
2019-03-18,Longwood Medical Area,26,2150.0,3072.73,1.04,2070.37,2958.93
2019-03-18,Mattapan,16,2175.0,2181.25,2.88,756.52,758.7
2019-03-18,Mission Hill,1302,3600.0,3755.35,3.1,1161.06,1211.16
2019-03-18,North End,328,2700.0,2916.99,1.72,1570.21,1696.4
2019-03-18,Roslindale,28,2472.5,2413.18,2.18,1134.92,1107.69
2019-03-18,Roxbury,537,3300.0,3547.28,2.98,1106.87,1189.81
2019-03-18,South Boston,171,3250.0,4205.08,1.83,1775.56,2297.34
2019-03-18,South Boston Waterfront,166,3771.0,4323.63,1.22,3083.67,3535.58
2019-03-18,South End,319,3350.0,3866.13,1.63,2051.15,2367.17
2019-03-18,West End,68,3765.0,5228.75,1.1,3413.6,4740.73
2019-03-18,West Roxbury,52,2440.0,2595.35,1.85,1321.67,1405.81
2019-04-18,Allston,1641,2800.0,3026.7,2.58,1085.73,1173.63
2019-04-18,Back Bay,521,2950.0,3435.24,1.16,2544.62,2963.18
2019-04-18,Bay Village,24,3745.0,3686.04,1.75,2140.0,2106.31
2019-04-18,Beacon Hill,314,2800.0,3049.62,1.43,1958.13,2132.7
2019-04-18,Brighton,1831,2700.0,2880.96,2.55,1059.97,1131.01
2019-04-18,Charlestown,87,2650.0,3211.8,1.63,1623.59,1967.8
2019-04-18,Chinatown,176,3863.0,4822.81,1.21,3191.96,3985.05
2019-04-18,Dorchester,192,2597.0,2712.28,2.52,1032.35,1078.17
2019-04-18,Downtown,494,3541.5,4330.06,1.14,3118.54,3812.92
2019-04-18,East Boston,433,2800.0,2911.14,2.71,1031.83,1072.79
2019-04-18,Fenway,2353,2700.0,3023.62,1.45,1867.46,2091.29
2019-04-18,Hyde Park,15,2200.0,2392.27,2.47,891.89,969.84
2019-04-18,Jamaica Plain,532,3200.0,3464.39,2.65,1207.38,1307.13
2019-04-18,Leather District,8,2722.5,2975.62,1.5,1815.0,1983.75
2019-04-18,Longwood Medical Area,17,2950.0,3054.41,1.53,1928.85,1997.12
2019-04-18,Mattapan,19,2200.0,2243.42,3.05,720.69,734.91
2019-04-18,Mission Hill,1224,3347.5,3670.04,2.77,1206.52,1322.77
2019-04-18,North End,336,2755.0,2943.93,1.73,1593.25,1702.51
2019-04-18,Roslindale,32,2475.0,2521.06,2.5,990.0,1008.42
2019-04-18,Roxbury,544,3300.0,3489.2,2.95,1117.81,1181.89
2019-04-18,South Boston,158,2921.0,3304.6,1.75,1666.13,1884.94
2019-04-18,South Boston Waterfront,246,3615.0,4353.51,1.24,2915.7,3511.35
2019-04-18,South End,339,3320.0,3651.24,1.64,2024.24,2226.21
2019-04-18,West End,84,3407.5,5361.23,1.07,3180.33,5003.81
2019-04-18,West Roxbury,71,2600.0,2507.68,1.92,1357.35,1309.15
2019-05-20,Allston,1866,2800.0,3068.54,2.63,1063.9,1165.93
2019-05-20,Back Bay,575,3250.0,3885.08,1.3,2494.99,2982.54
2019-05-20,Bay Village,37,3800.0,3721.32,1.49,2556.36,2503.44
2019-05-20,Beacon Hill,275,2900.0,3256.39,1.52,1912.47,2147.5
2019-05-20,Brighton,2229,2700.0,2873.78,2.58,1045.21,1112.48
2019-05-20,Charlestown,85,3000.0,3464.82,1.62,1847.83,2134.13
2019-05-20,Chinatown,162,3782.0,4582.01,1.28,2959.83,3585.92
2019-05-20,Dorchester,216,2600.0,2802.31,2.67,975.0,1050.86
2019-05-20,Downtown,558,3536.5,4301.89,1.16,3059.48,3721.63
2019-05-20,East Boston,405,2850.0,2961.16,2.71,1053.15,1094.22
2019-05-20,Fenway,2261,2700.0,3059.85,1.38,1963.56,2225.26
2019-05-20,Hyde Park,11,2200.0,2295.36,2.36,930.77,971.12
2019-05-20,Jamaica Plain,535,3100.0,3313.34,2.63,1179.59,1260.77
2019-05-20,Leather District,31,3700.0,4003.87,1.32,2797.56,3027.32
2019-05-20,Longwood Medical Area,48,2800.0,2799.79,1.02,2742.86,2742.65
2019-05-20,Mattapan,22,2300.0,2356.82,3.14,733.33,751.45
2019-05-20,Mission Hill,883,3300.0,3606.04,2.65,1246.32,1361.9
2019-05-20,North End,437,2795.0,2934.53,1.65,1696.41,1781.1
2019-05-20,Roslindale,38,2600.0,2557.5,2.55,1018.56,1001.91
2019-05-20,Roxbury,543,3275.0,3496.77,2.87,1142.88,1220.27
2019-05-20,South Boston,192,3173.0,3873.9,1.85,1711.28,2089.29
2019-05-20,South Boston Waterfront,239,3777.0,4416.05,1.15,3282.56,3837.95
2019-05-20,South End,403,3485.0,3972.22,1.54,2261.6,2577.79
2019-05-20,West End,72,3362.5,5367.26,1.12,2988.89,4770.9
2019-05-20,West Roxbury,76,2650.0,2634.57,2.01,1316.34,1308.67
2019-06-18,Allston,1372,2762.5,2985.9,2.53,1091.95,1180.25
2019-06-18,Back Bay,649,3100.0,3649.7,1.18,2623.08,3088.21
2019-06-18,Bay Village,36,3725.0,3449.72,1.56,2394.64,2217.68
2019-06-18,Beacon Hill,271,2800.0,3059.99,1.28,2193.06,2396.69
2019-06-18,Brighton,2010,2550.0,2750.04,2.42,1054.63,1137.36
2019-06-18,Charlestown,66,3232.5,3511.06,1.85,1748.73,1899.43
2019-06-18,Chinatown,178,4184.5,5430.87,1.17,3580.97,4647.57
2019-06-18,Dorchester,173,2500.0,2765.91,2.68,932.11,1031.26
2019-06-18,Downtown,396,3625.0,4709.99,1.14,3175.88,4126.45
2019-06-18,East Boston,308,2998.0,3025.23,2.71,1107.18,1117.23
2019-06-18,Fenway,2068,2650.0,3158.61,1.37,1937.84,2309.76
2019-06-18,Hyde Park,8,2250.0,2478.0,2.5,900.0,991.2
2019-06-18,Jamaica Plain,462,3200.0,3621.43,2.73,1170.55,1324.7
2019-06-18,Leather District,22,3711.0,4161.05,1.45,2551.31,2860.72
2019-06-18,Longwood Medical Area,49,2800.0,2720.0,0.9,3118.18,3029.09
2019-06-18,Mattapan,10,2175.0,2073.0,2.5,870.0,829.2
2019-06-18,Mission Hill,794,3500.0,4292.82,2.72,1284.79,1575.82
2019-06-18,North End,420,2700.0,2864.51,1.59,1697.6,1801.04
2019-06-18,Roslindale,33,2600.0,2573.21,2.58,1009.41,999.01
2019-06-18,Roxbury,462,3200.0,3499.03,2.98,1075.2,1175.67
2019-06-18,South Boston,149,3750.0,5067.22,1.98,1894.07,2559.38
2019-06-18,South Boston Waterfront,238,4143.0,5461.38,1.07,3882.02,5117.35
2019-06-18,South End,392,3547.0,3928.89,1.47,2418.13,2678.47
2019-06-18,West End,63,4590.0,6870.65,1.24,3707.31,5549.37
2019-06-18,West Roxbury,64,2510.0,2474.64,1.88,1338.67,1319.81
2019-08-03,Allston,1552,2785.0,2975.86,2.29,1217.55,1301.0
2019-08-03,Back Bay,578,3200.0,3711.2,1.24,2583.24,2995.91
2019-08-03,Bay Village,37,3800.0,3753.35,1.7,2231.75,2204.35
2019-08-03,Beacon Hill,222,2882.5,3481.86,1.39,2077.65,2509.66
2019-08-03,Brighton,1769,2795.0,2943.73,2.69,1039.39,1094.69
2019-08-03,Charlestown,97,3200.0,3504.09,1.65,1940.0,2124.36
2019-08-03,Chinatown,117,4372.0,4881.68,1.38,3177.17,3547.55
2019-08-03,Dorchester,213,2503.0,2704.85,2.66,941.94,1017.9
2019-08-03,Downtown,524,3857.5,4768.71,1.23,3143.59,3886.16
2019-08-03,East Boston,257,2950.0,3017.86,2.74,1075.39,1100.13
2019-08-03,Fenway,1724,2625.0,3065.53,1.34,1952.33,2279.97
2019-08-03,Hyde Park,18,2100.0,2308.0,2.11,994.74,1093.26
2019-08-03,Jamaica Plain,383,3150.0,3283.5,2.73,1152.29,1201.13
2019-08-03,Leather District,26,3735.0,4016.81,1.46,2555.53,2748.34
2019-08-03,Longwood Medical Area,35,2300.0,2721.11,0.86,2683.33,3174.63
2019-08-03,Mattapan,22,2525.0,2723.05,2.91,867.97,936.05
2019-08-03,Mission Hill,492,3500.0,3723.96,2.99,1171.43,1246.39
2019-08-03,North End,380,2780.0,3168.46,1.69,1642.92,1872.49
2019-08-03,Roslindale,29,2800.0,3134.07,2.69,1041.03,1165.23
2019-08-03,Roxbury,375,3200.0,3522.11,3.02,1058.2,1164.72
2019-08-03,South Boston,188,3300.0,4063.3,1.89,1742.7,2145.79
2019-08-03,South Boston Waterfront,251,4010.0,5081.83,1.08,3727.81,4724.22
2019-08-03,South End,409,3597.0,4218.92,1.44,2493.51,2924.64
2019-08-03,West End,65,4645.0,6215.18,1.28,3637.65,4867.31
2019-08-03,West Roxbury,91,2600.0,2585.1,1.97,1321.79,1314.21
2019-08-18,Allston,1918,2850.0,3070.16,2.45,1162.3,1252.09
2019-08-18,Back Bay,527,3115.0,3724.64,1.25,2483.52,2969.57
2019-08-18,Bay Village,39,3600.0,3637.41,1.67,2160.0,2182.45
2019-08-18,Beacon Hill,229,2800.0,3387.22,1.36,2061.74,2494.13
2019-08-18,Brighton,2792,3000.0,3129.17,2.91,1032.16,1076.6
2019-08-18,Charlestown,96,3200.0,3531.65,1.85,1725.84,1904.71
2019-08-18,Chinatown,156,4301.0,5649.72,1.32,3257.07,4278.43
2019-08-18,Dorchester,233,2575.0,2681.76,2.71,949.33,988.69
2019-08-18,Downtown,474,3788.0,4852.78,1.22,3117.21,3993.43
2019-08-18,East Boston,264,3000.0,3062.4,2.74,1093.92,1116.68
2019-08-18,Fenway,1897,2650.0,3147.26,1.35,1956.05,2323.1
2019-08-18,Hyde Park,11,2000.0,2352.27,1.91,1047.62,1232.14
2019-08-18,Jamaica Plain,430,3197.5,3296.27,2.78,1149.6,1185.12
2019-08-18,Leather District,18,3841.5,3797.78,1.22,3143.05,3107.27
2019-08-18,Longwood Medical Area,52,2575.0,3173.38,0.9,2848.94,3510.98
2019-08-18,Mattapan,15,2500.0,2610.0,3.0,833.33,870.0
2019-08-18,Mission Hill,685,3700.0,4265.43,3.21,1152.57,1328.7
2019-08-18,North End,372,2800.0,3191.19,1.71,1640.31,1869.48
2019-08-18,Roslindale,25,2600.0,2567.08,2.52,1031.75,1018.68
2019-08-18,Roxbury,389,3200.0,3525.47,3.06,1046.05,1152.44
2019-08-18,South Boston,183,3300.0,4196.34,1.86,1776.18,2258.62
2019-08-18,South Boston Waterfront,252,4202.5,5185.88,1.15,3664.46,4521.94
2019-08-18,South End,392,3559.5,4055.31,1.46,2435.12,2774.31
2019-08-18,West End,74,7228.5,6996.51,1.41,5143.36,4978.29
2019-08-18,West Roxbury,94,2658.0,2633.0,1.99,1336.11,1323.54
2019-09-18,Allston,1220,3107.0,3313.21,2.5,1242.39,1324.85
2019-09-18,Back Bay,516,3500.0,4229.58,1.32,2659.79,3214.23
2019-09-18,Bay Village,22,3300.0,3776.5,1.64,2016.67,2307.86
2019-09-18,Beacon Hill,168,2800.0,3243.54,1.31,2138.18,2476.88
2019-09-18,Brighton,2265,2950.0,3222.13,2.95,999.36,1091.55
2019-09-18,Charlestown,99,3188.0,3521.6,1.63,1960.32,2165.45
2019-09-18,Chinatown,104,4126.5,5068.99,1.33,3109.83,3820.11
2019-09-18,Dorchester,181,2450.0,2476.67,2.51,976.76,987.4
2019-09-18,Downtown,496,3797.0,4729.5,1.27,2984.65,3717.65
2019-09-18,East Boston,223,2900.0,3057.76,2.52,1150.71,1213.31
2019-09-18,Fenway,1670,2700.0,3190.36,1.36,1984.6,2345.03
2019-09-18,Hyde Park,9,2100.0,2394.44,2.22,945.0,1077.5
2019-09-18,Jamaica Plain,315,3262.0,3531.21,2.56,1274.85,1380.06
2019-09-18,Leather District,16,4034.0,3946.69,1.19,3397.05,3323.53
2019-09-18,Longwood Medical Area,45,2950.0,3733.07,1.2,2458.33,3110.89
2019-09-18,Mattapan,18,2425.0,2460.89,2.89,839.42,851.85
2019-09-18,Mission Hill,484,3600.0,4224.12,2.8,1287.8,1511.07
2019-09-18,North End,233,2990.0,3267.03,1.86,1608.94,1758.01
2019-09-18,Roslindale,33,2350.0,2459.42,2.15,1092.25,1143.11
2019-09-18,Roxbury,269,3250.0,3425.93,2.74,1184.62,1248.75
2019-09-18,South Boston,154,3100.0,3704.05,1.78,1742.34,2081.84
2019-09-18,South Boston Waterfront,144,3811.0,4799.22,1.06,3610.42,4546.62
2019-09-18,South End,341,3534.0,4061.18,1.42,2484.73,2855.39
2019-09-18,West End,88,4395.0,5857.76,1.12,3906.67,5206.9
2019-09-18,West Roxbury,93,2770.0,2701.96,1.91,1447.25,1411.7
2019-10-20,Allston,756,3082.0,3108.92,2.27,1356.22,1368.07
2019-10-20,Back Bay,423,3400.0,4079.5,1.27,2668.27,3201.53
2019-10-20,Bay Village,30,3985.0,3835.47,1.73,2299.04,2212.77
2019-10-20,Beacon Hill,176,2800.0,3431.51,1.27,2200.0,2696.19
2019-10-20,Brighton,1579,2900.0,3214.58,3.05,951.01,1054.17
2019-10-20,Charlestown,81,2900.0,3636.02,1.49,1941.32,2434.03
2019-10-20,Chinatown,106,4289.0,5053.35,1.27,3367.66,3967.81
2019-10-20,Dorchester,175,2450.0,2658.56,2.5,978.88,1062.21
2019-10-20,Downtown,483,3665.0,4334.64,1.22,2995.25,3542.52
2019-10-20,East Boston,191,2800.0,3027.78,2.18,1282.49,1386.82
2019-10-20,Fenway,1464,2700.0,3503.88,1.43,1890.39,2453.22
2019-10-20,Hyde Park,7,1750.0,2245.29,1.43,1225.0,1571.7
2019-10-20,Jamaica Plain,284,3150.0,3411.74,2.38,1325.33,1435.46
2019-10-20,Leather District,18,3627.0,3776.17,1.17,3108.86,3236.71
2019-10-20,Longwood Medical Area,25,3400.0,4308.88,1.76,1931.82,2448.23
2019-10-20,Mattapan,17,2400.0,2452.94,2.82,850.0,868.75
2019-10-20,Mission Hill,544,3625.0,4044.19,2.84,1274.73,1422.13
2019-10-20,North End,315,2995.0,3284.85,1.93,1554.24,1704.66
2019-10-20,Roslindale,31,2300.0,2665.65,2.03,1131.75,1311.67
2019-10-20,Roxbury,309,3200.0,3457.13,2.78,1151.11,1243.6
2019-10-20,South Boston,233,3000.0,3584.89,1.79,1672.25,1998.28
2019-10-20,South Boston Waterfront,183,3600.0,4158.97,1.03,3485.71,4026.94
2019-10-20,South End,331,3575.0,4108.11,1.3,2745.53,3154.95
2019-10-20,West End,107,4850.0,6117.93,1.28,3787.96,4778.24
2019-10-20,West Roxbury,112,2745.0,2680.35,1.93,1423.33,1389.81
2019-11-18,Allston,1090,2960.0,3114.22,2.34,1266.25,1332.22
2019-11-18,Back Bay,600,3300.0,3896.97,1.34,2459.63,2904.58
2019-11-18,Bay Village,42,3075.0,3337.62,1.43,2152.5,2336.33
2019-11-18,Beacon Hill,193,2800.0,3243.83,1.18,2380.62,2757.97
2019-11-18,Brighton,1388,2750.0,3024.03,2.71,1015.97,1117.21
2019-11-18,Charlestown,146,2850.0,3491.23,1.4,2029.76,2486.43
2019-11-18,Chinatown,110,4072.5,4854.8,1.3,3132.69,3734.46
2019-11-18,Dorchester,148,2549.0,3022.15,2.59,984.99,1167.83
2019-11-18,Downtown,441,3369.0,4052.56,1.15,2936.22,3531.98
2019-11-18,East Boston,222,2600.0,2924.06,2.02,1288.39,1448.98
2019-11-18,Fenway,1374,2650.0,3259.88,1.37,1933.67,2378.69
2019-11-18,Hyde Park,9,2200.0,2349.22,1.67,1320.0,1409.53
2019-11-18,Jamaica Plain,283,2800.0,3188.13,2.08,1345.33,1531.82
2019-11-18,Leather District,16,3514.0,3803.69,1.12,3123.56,3381.06
2019-11-18,Longwood Medical Area,25,3400.0,4543.68,1.68,2023.81,2704.57
2019-11-18,Mattapan,27,2400.0,2759.56,2.89,830.77,955.23
2019-11-18,Mission Hill,571,3700.0,4119.06,3.11,1190.92,1325.81
2019-11-18,North End,314,2800.0,2940.18,1.64,1703.88,1789.18
2019-11-18,Roslindale,31,2350.0,2601.77,2.19,1071.32,1186.1
2019-11-18,Roxbury,322,3200.0,3370.83,2.7,1187.1,1250.47
2019-11-18,South Boston,290,3005.0,3495.53,1.89,1587.34,1846.46
2019-11-18,South Boston Waterfront,186,3706.0,4222.45,1.04,3553.18,4048.32
2019-11-18,South End,397,3405.0,3939.07,1.31,2594.6,3001.55
2019-11-18,West End,86,4750.0,5608.09,1.29,3680.18,4345.01
2019-11-18,West Roxbury,119,2750.0,2628.83,1.91,1441.63,1378.11
2019-12-18,Allston,1149,3020.0,3305.92,2.9,1041.72,1140.35
2019-12-18,Back Bay,604,3300.0,3801.28,1.32,2491.5,2869.97
2019-12-18,Bay Village,41,2762.0,3237.9,1.05,2633.53,3087.3
2019-12-18,Beacon Hill,197,2800.0,3283.94,1.26,2224.19,2608.62
2019-12-18,Brighton,2113,2700.0,2986.44,2.63,1027.58,1136.59
2019-12-18,Charlestown,148,2836.5,3116.72,1.38,2057.85,2261.15
2019-12-18,Chinatown,110,3790.5,4225.37,1.27,2978.25,3319.94
2019-12-18,Dorchester,194,2526.5,3010.47,2.59,976.38,1163.41
2019-12-18,Downtown,428,3516.5,4131.68,1.21,2905.53,3413.82
2019-12-18,East Boston,224,2600.0,2828.34,2.1,1236.52,1345.11
2019-12-18,Fenway,1271,2825.0,3187.71,1.49,1896.76,2140.3
2019-12-18,Hyde Park,12,2150.0,2069.33,1.83,1172.73,1128.73
2019-12-18,Jamaica Plain,309,2882.0,3139.46,2.29,1259.6,1372.13
2019-12-18,Leather District,29,3545.0,3824.28,1.45,2447.74,2640.57
2019-12-18,Longwood Medical Area,23,2750.0,3102.43,1.09,2530.0,2854.24
2019-12-18,Mattapan,38,2300.0,2464.68,2.66,865.35,927.31
2019-12-18,Mission Hill,852,3900.0,4304.36,3.51,1112.05,1227.35
2019-12-18,North End,311,2800.0,2969.26,1.67,1677.84,1779.27
2019-12-18,Roslindale,27,2350.0,2507.11,2.19,1075.42,1147.32
2019-12-18,Roxbury,483,3300.0,3594.67,3.03,1089.47,1186.76
2019-12-18,South Boston,300,2960.0,3258.14,1.85,1602.89,1764.34
2019-12-18,South Boston Waterfront,195,3352.0,3942.42,1.11,3012.17,3542.73
2019-12-18,South End,395,3300.0,3673.88,1.33,2478.14,2758.9
2019-12-18,West End,84,4705.0,5276.55,1.36,3466.84,3887.98
2019-12-18,West Roxbury,104,2550.0,2576.77,1.82,1403.17,1417.9
2020-01-18,Allston,1724,3132.0,3356.49,2.8,1120.01,1200.29
2020-01-18,Back Bay,721,3250.0,3712.42,1.34,2433.28,2779.5
2020-01-18,Bay Village,40,3242.5,3588.1,1.23,2646.94,2929.06
2020-01-18,Beacon Hill,260,2577.5,2949.48,1.26,2049.39,2345.15
2020-01-18,Brighton,2292,2700.0,2998.17,2.62,1030.03,1143.77
2020-01-18,Charlestown,162,2822.5,3103.22,1.32,2136.66,2349.16
2020-01-18,Chinatown,126,3599.5,4198.4,1.17,3085.29,3598.63
2020-01-18,Dorchester,192,2500.0,2720.92,2.29,1093.39,1190.01
2020-01-18,Downtown,480,3475.0,4122.42,1.29,2690.32,3191.55
2020-01-18,East Boston,230,2550.0,2788.21,2.16,1182.46,1292.92
2020-01-18,Fenway,2230,2850.0,3223.95,1.51,1883.11,2130.2
2020-01-18,Hyde Park,12,2150.0,2041.67,2.0,1075.0,1020.83
2020-01-18,Jamaica Plain,447,3095.0,3246.73,2.59,1196.77,1255.44
2020-01-18,Leather District,25,3514.0,3742.2,1.28,2745.31,2923.59
2020-01-18,Longwood Medical Area,27,2750.0,2883.11,1.0,2750.0,2883.11
2020-01-18,Mattapan,39,2400.0,2515.79,2.54,945.45,991.07
2020-01-18,Mission Hill,1364,3891.5,4313.27,3.53,1101.7,1221.11
2020-01-18,North End,400,2850.0,3070.33,1.84,1544.72,1664.14
2020-01-18,Roslindale,32,2850.0,2772.22,2.16,1321.74,1285.67
2020-01-18,Roxbury,745,3400.0,3740.68,3.11,1094.64,1204.32
2020-01-18,South Boston,303,3000.0,3256.23,1.84,1626.12,1765.01
2020-01-18,South Boston Waterfront,203,3500.0,4034.82,1.13,3089.13,3561.17
2020-01-18,South End,492,3376.5,3769.1,1.58,2135.27,2383.54
2020-01-18,West End,54,3347.5,4261.11,1.13,2963.36,3772.13
2020-01-18,West Roxbury,200,2600.0,2630.8,1.68,1552.24,1570.63
2020-02-18,Allston,2188,3045.5,3295.21,2.74,1109.48,1200.45
2020-02-18,Back Bay,727,3190.0,3802.07,1.27,2509.88,2991.46
2020-02-18,Bay Village,42,2975.0,3976.74,1.24,2402.88,3211.98
2020-02-18,Beacon Hill,378,2800.0,3090.81,1.42,1978.32,2183.79
2020-02-18,Brighton,1998,2700.0,2932.09,2.56,1054.87,1145.55
2020-02-18,Charlestown,171,2850.0,3215.25,1.57,1818.47,2051.52
2020-02-18,Chinatown,117,3635.0,4405.03,1.12,3246.53,3934.27
2020-02-18,Dorchester,238,2700.0,2889.98,2.54,1063.91,1138.77
2020-02-18,Downtown,515,3539.0,4406.01,1.24,2847.79,3545.46
2020-02-18,East Boston,479,2800.0,2940.68,2.63,1063.6,1117.04
2020-02-18,Fenway,2446,2850.0,3299.61,1.54,1853.03,2145.36
2020-02-18,Hyde Park,13,2100.0,2205.38,2.23,941.38,988.62
2020-02-18,Jamaica Plain,612,3195.0,3300.83,2.69,1188.66,1228.03
2020-02-18,Leather District,27,3022.0,3337.26,1.0,3022.0,3337.26
2020-02-18,Longwood Medical Area,19,2750.0,2998.42,1.05,2612.5,2848.5
2020-02-18,Mattapan,41,2400.0,2463.29,2.8,855.65,878.22
2020-02-18,Mission Hill,1492,3600.0,4132.46,3.25,1108.84,1272.84
2020-02-18,North End,438,2800.0,3082.27,1.83,1527.27,1681.24
2020-02-18,Roslindale,33,2400.0,2667.3,2.42,990.0,1100.26
2020-02-18,Roxbury,804,3400.0,3696.35,3.06,1110.77,1207.59
2020-02-18,South Boston,372,3200.0,3356.56,1.9,1681.36,1763.61
2020-02-18,South Boston Waterfront,212,3498.5,4187.67,1.12,3116.31,3730.19
2020-02-18,South End,564,3470.0,3842.99,1.63,2134.22,2363.63
2020-02-18,West End,63,4190.0,5588.03,1.37,3069.42,4093.56
2020-02-18,West Roxbury,428,2600.0,2683.52,1.69,1537.02,1586.39
